NW_022145594.1:49061477_49132537	21.27	18.56	11.58	12.46
NW_022145594.1:49190959_49205727	47.72	19.56	18.89	16.52
NW_022145594.1:49208322_49242562	27.97	34.28	25.58	23.38
NW_022145594.1:49259067_49292066	26.19	29.05	30.49	18.79
NW_022145594.1:49423825_49446706	28.65	29.89	28.47	14.27
NW_022145594.1:50382613_50409951	23.14	96.14	20.3	40.54
NW_022145594.1:50691056_50751543	14.3	24.03	6.62	7.11
NW_022145594.1:51229290_51390085	17.0	19.33	7.13	17.45
NW_022145594.1:52109088_52196227	9.78	54.34	8.36	22.83
NW_022145594.1:52607428_52622189	19.19	24.08	7.0	26.84
NW_022145595.1:1379156_1391628	21.06	29.23	10.36	20.2
NW_022145595.1:1563167_1590860	23.34	42.2	14.19	22.31
NW_022145595.1:10332736_10386192	23.44	39.52	12.77	27.81
NW_022145595.1:16735572_16755289	47.69	51.85	34.26	41.89
NW_022145595.1:19425150_19439796	50.19	30.15	11.53	19.85
NW_022145595.1:19836166_19846754	50.05	76.72	20.29	27.13
NW_022145595.1:20270827_20292965	16.76	38.8	7.74	23.1
NW_022145595.1:20354956_20372471	21.63	31.52	7.98	23.9
NW_022145595.1:20701885_20744473	17.36	22.9	7.94	16.17
NW_022145595.1:21137326_21158161	20.12	24.73	12.93	33.72
NW_022145595.1:23099966_23115947	16.7	27.4	9.32	16.8
NW_022145595.1:23929094_23967016	16.74	19.04	7.36	11.29
NW_022145595.1:24711828_24727095	32.75	26.6	9.92	30.19
NW_022145595.1:25252955_25274894	31.78	40.37	14.43	35.98
NW_022145595.1:25575137_25592238	21.05	35.31	12.18	22.24
NW_022145595.1:26049660_26065404	16.64	20.76	13.56	29.25
NW_022145595.1:26078458_26096118	39.81	80.22	26.59	39.26
NW_022145596.1:266613_278853	28.82	30.26	11.74	45.59
NW_022145596.1:2114713_2129991	23.87	27.82	13.28	70.01
NW_022145596.1:2961437_2983353	31.77	35.37	21.13	15.29
NW_022145596.1:3505037_3523053	15.45	25.16	8.19	16.57
NW_022145596.1:4316468_4344772	16.21	21.64	6.84	18.39
NW_022145596.1:4495191_4511853	17.37	23.62	9.11	17.08
NW_022145596.1:4621092_4631511	16.78	21.74	7.81	25.37
NW_022145596.1:5724523_5752650	19.62	37.83	8.04	23.45
NW_022145596.1:6888019_6899064	21.79	26.04	9.17	23.13
NW_022145596.1:7416039_7432203	27.35	23.22	10.24	13.25
NW_022145596.1:10475687_10487814	18.31	15.97	8.35	16.88
NW_022145596.1:10488708_10501893	14.49	20.67	9.18	14.23
NW_022145596.1:10670421_10687213	10.98	20.06	5.63	18.94
NW_022145596.1:10696819_10773246	18.38	29.57	14.3	14.1
NW_022145596.1:12503417_12516375	41.47	29.26	19.67	16.4
NW_022145596.1:12885668_12909892	30.76	21.19	9.71	16.47
NW_022145596.1:13368504_13386655	9.33	18.97	7.92	8.63
NW_022145596.1:13989522_13999878	7.36	20.08	10.37	10.58
NW_022145596.1:14006299_14037670	6.66	22.45	10.82	14.41
NW_022145596.1:14075973_14087376	15.06	76.23	10.33	24.51
NW_022145596.1:15833545_15864982	14.69	18.94	6.63	19.63
NW_022145596.1:16972034_16984220	24.82	34.39	11.43	21.56
NW_022145596.1:17337171_17348791	29.66	99.96	8.35	9.18
NW_022145596.1:17968538_18027460	13.53	21.1	8.24	9.21
NW_022145596.1:18619741_18634486	26.54	27.74	16.92	23.02
NW_022145596.1:19724428_19759086	25.02	25.09	8.96	24.43
NW_022145596.1:20261215_20279299	28.15	27.23	14.24	13.39
NW_022145596.1:20433656_20488164	21.6	17.91	6.94	16.12
NW_022145596.1:20840484_20876078	27.84	30.33	15.24	19.4
NW_022145596.1:21078919_21097025	15.13	18.69	5.22	14.67
NW_022145596.1:21727856_21744987	14.1	15.4	5.58	16.61
NW_022145596.1:21914679_21949380	39.19	23.26	16.21	12.49
NW_022145596.1:23097106_23113991	35.34	33.95	15.94	89.73
NW_022145596.1:23362317_23378019	18.83	18.53	7.72	11.23
NW_022145596.1:24600742_24612625	33.52	56.52	8.1	43.56
NW_022145596.1:24615113_24627639	14.57	42.29	12.77	22.82
NW_022145596.1:26230786_26283454	24.63	44.1	13.01	21.37
NW_022145596.1:26326886_26348784	19.7	23.7	7.17	18.01
NW_022145596.1:26361210_26378029	16.83	22.42	9.23	27.75
NW_022145596.1:28719745_28739675	18.56	21.65	10.76	25.63
NW_022145596.1:28822776_28846808	10.43	18.43	8.94	20.39
NW_022145597.1:23799_34329	17.8	61.94	10.17	17.86
NW_022145597.1:319458_359423	57.59	90.04	55.42	12.74
NW_022145597.1:902056_921105	28.97	16.58	5.7	23.25
NW_022145597.1:1759341_1785247	39.92	19.05	12.24	12.82
NW_022145597.1:5046545_5058601	25.41	39.93	10.65	33.11
NW_022145597.1:5835852_5850279	38.05	36.53	14.06	26.11
NW_022145597.1:6204465_6220630	13.06	19.27	6.77	21.84
NW_022145597.1:6359610_6374137	21.85	32.66	13.15	14.49
NW_022145597.1:7162762_7189091	23.57	42.12	9.98	11.67
NW_022145597.1:8249176_8263725	11.43	16.95	6.71	14.53
NW_022145597.1:8739357_8771376	14.27	20.11	7.1	20.51
NW_022145597.1:9541202_9564649	32.01	50.29	10.25	14.83
NW_022145597.1:9949524_9959850	18.32	8.15	16.68	19.99
NW_022145597.1:10062245_10079844	49.26	33.68	14.85	89.71
NW_022145597.1:10275101_10306934	14.22	22.79	6.83	15.61
NW_022145597.1:10479044_10494736	12.49	17.89	6.51	10.98
NW_022145597.1:10500296_10522604	17.37	23.92	11.3	18.52
NW_022145597.1:12414985_12643958	19.68	33.59	10.78	19.99
NW_022145597.1:13686998_13706657	33.9	42.79	25.2	23.59
NW_022145597.1:14225160_14239757	35.05	90.66	10.39	49.76
NW_022145597.1:15387855_15400245	15.94	17.38	8.61	16.99
NW_022145597.1:16232798_16244627	27.02	22.4	9.04	26.31
NW_022145597.1:17377592_17397732	22.62	25.0	13.38	22.78
NW_022145597.1:17692412_17723813	94.8	37.53	32.13	41.55
NW_022145597.1:17723991_17741740	34.38	14.96	20.34	13.59
NW_022145597.1:19520925_19548691	19.15	31.49	12.55	11.47
NW_022145597.1:20879883_20891695	29.55	31.63	12.78	28.95
NW_022145597.1:24915821_24925824	10.81	18.77	7.24	12.73
NW_022145597.1:26834287_26967606	20.69	37.32	8.51	17.51
NW_022145597.1:27514509_27536117	21.53	36.85	12.83	10.76
NW_022145597.1:29694108_29719903	16.24	9.21	9.78	7.23
NW_022145597.1:29720106_29735062	19.16	9.16	13.43	8.92
NW_022145597.1:30885892_30904256	18.7	36.35	10.75	18.47
NW_022145597.1:31970034_31981593	19.71	27.81	11.07	27.83
NW_022145597.1:32581861_32591936	23.1	46.36	26.39	5.11
NW_022145597.1:32631447_32683302	21.57	25.61	19.03	16.76
NW_022145597.1:33029378_33085051	14.12	20.09	6.67	20.34
NW_022145597.1:33310605_33329871	22.4	23.23	8.19	24.77
NW_022145597.1:33660856_33673510	47.9	43.01	9.74	31.04
NW_022145597.1:33754433_33790709	22.89	15.61	8.17	11.18
NW_022145598.1:21248_35296	18.23	26.83	9.08	8.84
NW_022145598.1:415949_444197	21.94	21.96	11.59	5.5
NW_022145598.1:1127105_1184188	29.16	36.2	10.04	23.06
NW_022145598.1:1481006_1510443	16.83	21.28	6.67	19.91
NW_022145598.1:1938413_2002140	39.42	36.77	14.79	20.43
NW_022145598.1:2674557_2690169	19.7	27.63	12.07	15.11
NW_022145598.1:3589563_3629098	28.7	30.53	14.46	35.74
NW_022145598.1:3630485_3641270	43.51	37.48	14.47	21.0
NW_022145598.1:4871690_4889295	9.37	16.44	5.38	21.18
NW_022145598.1:5374312_5393717	28.88	37.4	16.11	38.94
NW_022145598.1:7519899_7530443	17.25	20.9	7.28	22.48
NW_022145598.1:8055894_8073064	17.35	39.73	8.38	24.69
NW_022145598.1:8144888_8170380	18.36	15.54	10.77	52.99
NW_022145598.1:8232058_8244705	13.55	15.28	9.28	18.18
NW_022145598.1:8253209_8266853	34.85	31.01	25.48	20.66
NW_022145598.1:8325271_8337428	13.33	20.8	7.24	24.29
NW_022145598.1:8428930_8439555	16.43	21.92	10.34	19.83
NW_022145598.1:9571829_9585131	12.24	15.69	6.91	17.59
NW_022145598.1:10093348_10104091	16.26	19.23	8.18	15.31
NW_022145598.1:10168746_10181842	28.02	28.74	9.5	55.37
NW_022145598.1:10294765_10306219	25.5	28.17	9.7	53.52
NW_022145598.1:10514030_10537385	15.33	32.86	9.77	20.53
NW_022145598.1:10689868_10754468	23.59	49.65	6.81	26.32
NW_022145598.1:11214477_11249705	30.16	31.79	12.47	14.9
NW_022145598.1:11606568_11620901	15.39	12.16	9.5	5.72
NW_022145598.1:11856546_11868928	19.26	20.58	7.33	13.69
NW_022145598.1:12174078_12192374	12.52	14.0	11.79	12.24
NW_022145598.1:12228711_12259675	12.25	57.0	23.51	6.07
NW_022145598.1:12726039_12823104	17.82	50.29	11.66	19.31
NW_022145598.1:13413643_13436044	49.91	66.23	29.21	15.29
NW_022145598.1:13444798_13479798	25.54	39.79	14.76	9.3
NW_022145598.1:14548789_14572059	13.17	32.2	10.39	11.37
NW_022145598.1:15615416_15643837	13.34	44.2	10.74	18.55
NW_022145598.1:16276950_16293790	32.97	50.34	25.62	23.74
NW_022145598.1:17758479_17785131	7.86	19.81	9.06	27.0
NW_022145598.1:17955284_17965329	29.63	72.3	21.29	24.28
NW_022145598.1:18374890_18385462	11.92	12.24	6.27	12.54
NW_022145598.1:18861567_19004192	9.08	10.83	8.72	9.73
NW_022145598.1:19004272_19019378	16.33	17.79	6.02	15.99
NW_022145598.1:19355647_19400135	22.53	34.6	20.25	16.76
NW_022145598.1:19752388_19764348	15.14	20.1	20.94	13.79
NW_022145598.1:21114234_21188583	15.12	24.69	11.43	11.38
NW_022145598.1:21189607_21238773	10.11	24.57	5.99	10.39
NW_022145598.1:21476656_21488686	25.22	44.92	12.59	13.92
NW_022145598.1:21881012_21901515	23.42	9.64	5.99	11.53
NW_022145598.1:22928253_22946722	15.99	38.98	12.5	23.18
NW_022145598.1:23010739_23060287	17.79	28.16	14.08	12.38
NW_022145598.1:23178793_23191558	20.23	20.86	8.08	16.32
NW_022145598.1:23291716_23305406	16.75	23.71	6.99	16.53
NW_022145598.1:23398590_23514541	13.4	22.24	9.63	6.58
NW_022145598.1:23797043_23810826	14.64	16.2	5.38	15.71
NW_022145598.1:24789726_24800610	24.99	23.7	12.99	13.47
NW_022145598.1:24891303_24918418	33.62	23.51	13.93	8.37
NW_022145598.1:25107236_25117791	37.11	96.37	25.03	55.03
NW_022145598.1:26082808_26111450	14.26	19.11	8.37	11.59
NW_022145598.1:26202531_26223799	48.2	56.1	46.5	25.72
NW_022145598.1:26825886_26855703	23.7	28.27	10.31	25.23
NW_022145598.1:27501931_27609953	21.41	28.63	17.47	18.88
NW_022145598.1:28833390_28874191	17.67	17.29	6.55	8.74
NW_022145598.1:28881226_29030462	11.6	16.1	8.01	10.06
NW_022145598.1:29369878_29398931	32.83	33.66	15.56	99.22
NW_022145598.1:29409399_29526164	14.34	17.11	17.04	14.88
NW_022145598.1:30108149_30125457	26.98	25.8	16.07	16.57
NW_022145598.1:32016741_32088449	46.62	63.13	16.26	22.68
NW_022145598.1:32141290_32157112	23.11	43.4	11.83	19.39
NW_022145598.1:32277222_32296461	30.54	35.6	10.76	68.3
NW_022145598.1:32614541_32634764	39.43	64.22	10.01	12.77
NW_022145598.1:33431869_33486177	21.95	33.8	12.7	13.73
NW_022145598.1:33651115_33691584	8.68	14.7	7.41	8.41
NW_022145598.1:33931672_33941818	35.86	32.96	14.0	32.36
NW_022145598.1:34171053_34192475	28.36	49.84	11.2	21.51
NW_022145598.1:34473479_34488177	20.73	37.97	8.57	29.38
NW_022145598.1:35411851_35423517	39.46	36.07	18.86	8.54
NW_022145598.1:35453108_35464313	12.67	22.94	6.02	11.27
NW_022145598.1:35560846_35601112	21.22	29.48	10.04	21.48
NW_022145598.1:35626624_35644116	12.15	17.49	6.25	15.09
NW_022145598.1:35744388_35805152	21.01	24.49	10.68	45.58
NW_022145598.1:36257451_36273699	69.74	32.58	20.85	10.82
NW_022145598.1:36312894_36325145	14.57	34.27	9.74	17.47
NW_022145598.1:36732091_36763915	30.44	31.62	10.38	25.44
NW_022145599.1:469696_480192	17.91	20.46	8.14	24.34
NW_022145599.1:1353448_1400483	13.29	16.32	5.44	13.53
NW_022145599.1:2189453_2208584	13.02	33.26	15.32	10.8
NW_022145599.1:7425527_7438110	16.56	25.46	8.37	24.7
NW_022145599.1:8052931_8068202	17.79	28.04	8.02	26.22
NW_022145599.1:9461526_9616405	23.21	21.4	6.51	18.61
NW_022145599.1:9680811_9698536	86.5	62.79	20.96	72.44
NW_022145599.1:11045029_11347318	15.97	26.59	13.18	8.27
NW_022145599.1:12505633_12571355	32.08	31.12	18.22	16.1
NW_022145599.1:12591205_12602837	20.04	52.01	32.69	16.2
NW_022145599.1:12869745_12884386	15.68	22.95	6.14	22.3
NW_022145599.1:13285520_13300637	17.19	24.4	9.14	29.28
NW_022145599.1:13518527_13531054	14.61	41.04	8.84	22.38
NW_022145599.1:13958815_13979333	28.98	22.36	27.64	19.6
NW_022145599.1:14183880_14201255	36.78	18.65	16.48	15.55
NW_022145599.1:14694623_14706619	18.07	29.87	8.69	30.93
NW_022145599.1:15216662_15268931	43.2	46.65	19.73	11.1
NW_022145599.1:15270756_15302166	22.13	22.01	10.38	7.64
NW_022145599.1:15340347_15398845	28.47	25.83	10.41	11.36
NW_022145599.1:15561373_15665687	13.52	21.15	8.17	12.53
NW_022145599.1:15680816_15694028	23.35	39.46	11.78	9.15
NW_022145599.1:15853759_15868974	12.06	27.26	6.72	9.88
NW_022145599.1:18762577_18801078	13.13	20.25	7.27	13.1
NW_022145599.1:19051509_19063569	26.22	15.85	5.47	22.15
NW_022145599.1:20337206_20376092	6.6	19.39	7.87	18.31
NW_022145599.1:20847806_20882009	13.96	21.7	8.12	22.03
NW_022145599.1:20885018_20900949	18.75	20.81	5.73	18.21
NW_022145599.1:20936823_20947876	16.3	13.29	8.51	9.49
NW_022145599.1:21993973_22010306	31.0	45.93	14.1	10.47
NW_022145599.1:22833499_22865861	11.64	13.01	5.16	11.0
NW_022145599.1:23081795_23092596	33.59	24.86	13.52	9.63
NW_022145599.1:23296754_23309203	23.23	31.45	12.22	23.6
NW_022145599.1:24530397_24544178	27.57	21.68	36.17	12.99
NW_022145599.1:26564466_26577403	14.88	21.76	7.99	21.66
NW_022145599.1:27347212_27357980	20.84	48.22	11.59	8.07
NW_022145599.1:27919263_27953991	7.55	12.71	5.39	16.63
NW_022145599.1:28496917_28508133	17.21	37.06	9.47	11.87
NW_022145599.1:28839386_28851793	29.46	30.0	11.31	34.16
NW_022145599.1:28859365_28870373	26.32	31.66	9.58	36.44
NW_022145599.1:30844187_30864503	16.26	19.91	7.22	20.02
NW_022145599.1:31527992_31541625	24.1	48.31	22.04	13.86
NW_022145599.1:31621048_31646704	21.07	21.17	8.03	19.11
NW_022145599.1:31697811_31769480	12.9	15.94	7.45	19.27
NW_022145599.1:31864872_31878848	31.46	13.57	19.53	13.99
NW_022145599.1:32397587_32412309	17.83	19.45	6.9	15.93
NW_022145599.1:32431549_32453217	15.26	15.73	6.99	15.86
NW_022145599.1:32623695_32656452	14.48	20.28	8.13	12.64
NW_022145599.1:33267114_33290081	11.96	14.83	5.39	16.26
NW_022145599.1:33340788_33352194	22.69	48.18	12.47	34.48
NW_022145599.1:33362910_33374691	25.21	32.13	27.16	14.41
NW_022145599.1:34037556_34053712	24.28	24.92	9.82	14.09
NW_022145599.1:34340280_34355383	19.52	23.38	8.6	19.44
NW_022145599.1:34683304_34705761	69.5	46.23	12.31	23.31
NW_022145599.1:35049459_35068812	13.04	16.78	11.98	9.69
NW_022145599.1:36447156_36458080	47.57	28.4	11.17	18.96
NW_022145599.1:36691664_36719453	12.11	30.03	5.94	17.65
NW_022145599.1:37099041_37111992	18.5	35.6	8.05	26.16
NW_022145599.1:37191299_37205594	27.77	38.79	15.2	18.38
NW_022145599.1:37644407_37654673	24.71	27.08	10.57	21.16
NW_022145599.1:37657657_37679172	28.01	71.11	21.9	51.05
NW_022145600.1:215627_240482	13.47	23.83	5.99	11.73
NW_022145600.1:1348956_1367511	20.82	18.53	10.38	8.7
NW_022145600.1:1912383_1935206	23.78	34.89	23.93	19.44
NW_022145600.1:1989407_2086819	13.84	53.23	13.41	6.51
NW_022145600.1:2603063_2622470	19.59	18.76	6.26	29.88
NW_022145600.1:3270173_3281431	18.58	23.87	5.56	24.22
NW_022145600.1:3809912_3911394	15.12	18.67	7.17	15.24
NW_022145600.1:4298453_4320071	23.61	43.87	17.15	9.99
NW_022145600.1:4537744_4553999	14.84	20.8	6.98	15.47
NW_022145600.1:4732082_4757361	17.5	22.11	7.07	33.43
NW_022145600.1:5790375_5825201	30.37	47.09	25.08	5.95
NW_022145600.1:5911575_5921614	19.83	25.27	9.56	20.67
NW_022145600.1:6254194_6270297	36.78	36.33	21.57	16.54
NW_022145600.1:6346432_6356687	16.36	22.39	8.17	19.56
NW_022145600.1:6642913_6654203	19.95	34.72	9.13	29.04
NW_022145600.1:6827642_6842713	29.4	39.1	14.09	47.45
NW_022145600.1:7236582_7253396	29.1	43.65	10.03	13.87
NW_022145600.1:7258537_7268865	30.62	38.03	8.54	31.12
NW_022145600.1:7589902_7600407	19.73	30.4	7.03	16.05
NW_022145600.1:8020677_8050960	28.82	24.01	14.92	20.98
NW_022145600.1:8399595_8472619	18.9	13.82	5.51	7.98
NW_022145600.1:8482180_8500167	55.63	40.4	11.76	15.27
NW_022145600.1:8529050_8544113	14.67	19.09	7.65	13.85
NW_022145600.1:8741283_8933886	13.0	15.22	8.27	8.46
NW_022145600.1:9023518_9036109	14.88	28.78	8.53	27.73
NW_022145600.1:9116524_9160932	20.48	22.85	11.44	16.27
NW_022145600.1:9266525_9301189	40.67	34.1	10.29	19.87
NW_022145600.1:9423372_9435463	17.23	25.73	7.75	26.21
NW_022145600.1:9490592_9526819	19.74	27.45	11.13	13.01
NW_022145600.1:9745331_9756344	24.62	36.59	7.54	32.19
NW_022145600.1:10682182_10783497	14.42	28.99	8.42	11.58
NW_022145600.1:10811677_10881256	39.19	18.39	6.2	7.68
NW_022145600.1:11573143_11706011	20.26	58.48	13.13	44.59
NW_022145600.1:11907827_11936090	16.0	19.93	8.03	22.51
NW_022145600.1:12101985_12117819	12.48	32.64	13.46	8.66
NW_022145600.1:12266463_12288092	16.83	22.15	7.35	17.37
NW_022145600.1:12822717_12837506	13.24	18.04	6.4	15.47
NW_022145600.1:12949618_12963245	13.9	20.58	6.68	13.61
NW_022145600.1:13607110_13640840	11.29	22.34	8.67	12.46
NW_022145600.1:14037175_14048818	23.52	25.74	10.76	21.56
NW_022145600.1:15017501_15035870	21.08	33.66	11.35	13.28
NW_022145600.1:16339005_16349699	68.98	88.74	37.05	16.16
NW_022145600.1:18396312_18408136	23.77	28.95	11.43	10.51
NW_022145600.1:18739655_18782988	34.68	26.58	12.65	9.41
NW_022145600.1:18848382_18868897	29.42	24.12	23.87	55.14
NW_022145600.1:18895665_18915989	30.05	44.39	18.13	19.45
NW_022145600.1:19041360_19052103	15.39	43.43	15.36	23.38
NW_022145600.1:19293098_19303248	36.55	44.27	27.68	47.99
NW_022145600.1:19338541_19349602	17.37	30.68	8.29	16.38
NW_022145600.1:22140411_22157670	14.46	14.72	5.89	17.97
NW_022145600.1:23117970_23138806	15.48	19.99	7.43	20.95
NW_022145600.1:23284021_23316415	20.41	28.58	7.95	23.76
NW_022145600.1:23347480_23358396	13.78	18.19	12.17	25.39
NW_022145600.1:23500163_23515632	20.32	17.8	6.36	21.51
NW_022145600.1:23639080_23652321	16.42	16.65	6.31	14.87
NW_022145600.1:24060181_24070800	18.53	38.64	10.4	9.59
NW_022145600.1:26363563_26373595	22.42	32.99	8.71	22.17
NW_022145600.1:26539164_26678675	32.42	16.14	8.79	20.1
NW_022145600.1:27299320_27310895	21.48	19.37	7.68	28.99
NW_022145600.1:27412287_27439086	18.53	21.63	7.79	23.35
NW_022145600.1:27619613_27632695	27.69	26.22	12.35	28.56
NW_022145600.1:27725792_27843389	15.76	14.65	6.6	8.53
NW_022145600.1:28647860_28659907	13.26	19.46	5.87	21.87
NW_022145600.1:28877925_28903176	14.37	22.74	6.11	19.19
NW_022145600.1:29027150_29089466	16.35	19.62	8.22	16.14
NW_022145600.1:29560037_29570813	19.03	20.98	6.7	22.42
NW_022145600.1:30037467_30077403	27.62	29.21	18.56	25.5
NW_022145600.1:31530101_31541845	17.2	14.87	10.3	13.04
NW_022145600.1:31675760_31686063	29.88	30.43	15.69	15.55
NW_022145600.1:32440649_32451163	20.37	16.27	7.65	12.03
NW_022145600.1:34250700_34261402	37.43	30.73	14.27	18.54
NW_022145600.1:34484661_34539939	19.86	35.21	9.78	10.7
NW_022145600.1:34891317_34906934	16.39	29.9	10.5	13.83
NW_022145600.1:36758677_36777508	65.27	63.51	36.71	89.64
NW_022145601.1:162156_198983	27.5	36.11	10.11	24.28
